STUDY_ID	SAMPLE_ID	MYC	BASP1
all_phase2_target_2018_pub	TARGET-10-CAAABC-60.16	NA	NA
all_phase2_target_2018_pub	TARGET-10-CAAABC-60.18	NA	NA
all_phase2_target_2018_pub	TARGET-10-CAAABC-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-CAAABC-60.2	NA	NA
all_phase2_target_2018_pub	TARGET-10-CAAABC-60.3	NA	NA
all_phase2_target_2018_pub	TARGET-10-CAAABC-60.4	NA	NA
all_phase2_target_2018_pub	TARGET-10-CAAABC-60.5	NA	NA
all_phase2_target_2018_pub	TARGET-10-CAAABC-60.6	NA	NA
all_phase2_target_2018_pub	TARGET-10-CAAABC-60.7	NA	NA
all_phase2_target_2018_pub	TARGET-10-CAAABD-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-CAAABD-60.2	NA	NA
all_phase2_target_2018_pub	TARGET-10-CAAABD-60.3	NA	NA
all_phase2_target_2018_pub	TARGET-10-CAAABD-60.4	NA	NA
all_phase2_target_2018_pub	TARGET-10-CAAABD-60.6	NA	NA
all_phase2_target_2018_pub	TARGET-10-CAAABF-60.11	NA	NA
all_phase2_target_2018_pub	TARGET-10-CAAABF-60.13	NA	NA
all_phase2_target_2018_pub	TARGET-10-CAAABF-60.15	NA	NA
all_phase2_target_2018_pub	TARGET-10-CAAABF-60.16	NA	NA
all_phase2_target_2018_pub	TARGET-10-CAAABF-60.5	NA	NA
all_phase2_target_2018_pub	TARGET-10-CAAABF-60.9	NA	NA
all_phase2_target_2018_pub	TARGET-10-CAAABF-60.18	NA	NA
all_phase2_target_2018_pub	TARGET-10-CAAABF-60.19	NA	NA
all_phase2_target_2018_pub	TARGET-10-CAAABF-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-CAAABF-60.3	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKHZT-60.11	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKHZT-60.13	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKHZT-60.15	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKHZT-60.16	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKHZT-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKHZT-60.2	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKHZT-60.3	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKHZT-60.4	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKHZT-60.5	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKHZT-60.7	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKHZT-60.9	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKKCA-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKKCA-60.2	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKKCA-60.3	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKKXB-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKKXB-60.2	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKMVD-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKMVD-60.2	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKMVD-60.3	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKMVD-60.4	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKMVD-60.5	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKMVD-60.6	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKMZM-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKMZM-60.2	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKMZM-60.3	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKRSL-60.11	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKRSL-60.13	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKRSL-60.14	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKRSL-60.15	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKRSL-60.16	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKRSL-60.17	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKRSL-60.18	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKRSL-60.19	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKRSL-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKRSL-60.2	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKRSL-60.3	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKRSL-60.4	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKRSL-60.5	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKRSL-60.6	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKRSL-60.7	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKRSL-60.9	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKSWW-60.10	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKSWW-60.12	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKSWW-60.14	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKSWW-60.15	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKSWW-60.16	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKSWW-60.17	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKSWW-60.18	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKSWW-60.19	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKSWW-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKSWW-60.20	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKSWW-60.2	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKSWW-60.3	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKSWW-60.4	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKSWW-60.5	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKSWW-60.7	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKSWW-60	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKTAL-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKVKK-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKVKK-60.2	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKVKK-60.3	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKVKK-60.4	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKVKK-60.5	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKVKK-60.6	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKYEP-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKYEP-60.2	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKYEP-60.3	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKYEP-60.4	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKYEP-60.5	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKYEP-60.6	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKYEP-60.7	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALJCF-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALJCF-60.2	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALJCF-60.3	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALJCF-60.4	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALJCF-60.5	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALJDL-60.10	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALJDL-60.11	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALJDL-60.12	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALJDL-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALJDL-60.2	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALJDL-60.3	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALJDL-60.4	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALJDL-60.6	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALJDL-60.7	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALJDL-60.8	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALJDL-60.9	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALKTY-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALKTY-60.2	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALKTY-60.3	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALKTY-60.4	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALLSD-60.10	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALLSD-60.12	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALLSD-60.13	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALLSD-60.15	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALLSD-60.17	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALLSD-60.18	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALLSD-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALLSD-60.2	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALLSD-60.3	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALLSD-60.4	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALLSD-60.5	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALLSD-60.8	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALNTB-60.10	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALNTB-60.11	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALNTB-60.12	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALNTB-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALNTB-60.2	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALNTB-60.3	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALNTB-60.4	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALNTB-60.5	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALNTB-60.6	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALNTB-60.7	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALNTB-60.8	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALNTB-60.9	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALTWS-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALTWS-60.2	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALTWS-60.3	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALTWS-60.4	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALTWS-60.5	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDKS-60.10	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDKS-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDKS-60.2	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDKS-60.3	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDKS-60.4	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDKS-60.5	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDKS-60.6	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDKS-60.7	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDKS-60.8	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDKS-60.9	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDRM-60.11	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDRM-60.12	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDRM-60.13	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDRM-60.14	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDRM-60.15	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDRM-60.16	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDRM-60.17	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDRM-60.18	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDRM-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDRM-60.2	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDRM-60.3	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDRM-60.4	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDRM-60.5	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDRM-60.7	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDRM-60.8	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDRM-60.9	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDRM-60.6	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMKZB-60.11	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMKZB-60.14	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMKZB-60.6	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMKZB-60.8	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMKZB-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMKZB-60.2	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANSFD-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANSFD-60.2	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWJB-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWJB-60.2	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWJB-60.3	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZPJ-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZPJ-60.2	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPCXR-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPCXR-60.2	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPCXR-60.3	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPDFU-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPJRR-60.10	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPJRR-60.6	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPJRR-60.8	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPJRR-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PARIKN-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PARIKN-60.2	NA	NA
all_phase2_target_2018_pub	TARGET-10-PARIKN-60.3	NA	NA
all_phase2_target_2018_pub	TARGET-10-PARIKN-60.4	NA	NA
all_phase2_target_2018_pub	TARGET-10-PARIKN-60.5	NA	NA
all_phase2_target_2018_pub	TARGET-10-PARIKN-60.7	NA	NA
all_phase2_target_2018_pub	TARGET-10-PARIPA-60.11	NA	NA
all_phase2_target_2018_pub	TARGET-10-PARIPA-60.13	NA	NA
all_phase2_target_2018_pub	TARGET-10-PARIPA-60.16	NA	NA
all_phase2_target_2018_pub	TARGET-10-PARIPA-60.17	NA	NA
all_phase2_target_2018_pub	TARGET-10-PARIPA-60.21	NA	NA
all_phase2_target_2018_pub	TARGET-10-PARIPA-60.23	NA	NA
all_phase2_target_2018_pub	TARGET-10-PARIPA-60.3	NA	NA
all_phase2_target_2018_pub	TARGET-10-PARIPA-60.7	NA	NA
all_phase2_target_2018_pub	TARGET-10-PARIPA-60.9	NA	NA
all_phase2_target_2018_pub	TARGET-10-PARIPA-60.5	NA	NA
all_phase2_target_2018_pub	TARGET-10-PARRPK-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PASFGA-60.11	NA	NA
all_phase2_target_2018_pub	TARGET-10-PASFGA-60.7	NA	NA
all_phase2_target_2018_pub	TARGET-10-PASFGA-60.9	NA	NA
all_phase2_target_2018_pub	TARGET-10-PASFGA-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PASFGA-60.3	NA	NA
all_phase2_target_2018_pub	TARGET-10-PASFGA-60.5	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAUXZX-60.1	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAUXZX-60.2	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAUXZX-60.3	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANSIZ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANSTA-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANSYA-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANTBB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANTCR-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANTLF-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANTRY-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANTTB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANTUZ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANTVC-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANTWC-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANTXA-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANTYP-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANTZE-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANUKF-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANURR-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANUSL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANUXS-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANUXU-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANUYZ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVAW-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVCM-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVDH-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVDV-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVFF-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVGZ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVIB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVIC-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVIX-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVJI-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVKF-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVKH-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVMT-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVTB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVUD-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVUU-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVXF-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWDL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWDN-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWDS-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWEI-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWES-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWGG-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWIM-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWJH-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWJM-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWJR-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWJS-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWKM-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWKP-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWLH-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWSP-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWWG-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWYM-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWZG-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXAM-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXCX-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXEE-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXGM-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXLC-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXLP-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXLR-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXSF-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXTP-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXXD-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXZK-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXZX-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANYDL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANYHB-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANYJL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANYJV-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANYXD-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANYXR-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZBR-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZBY-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZCF-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZEG-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZFN-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZGN-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZPU-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZSE-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZUI-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZYY-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZZI-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPADT-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAGB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAGF-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAGS-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAGV-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAGW-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAKJ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAMA-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAMH-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAMS-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPANB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAPC-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAPX-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPART-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAVR-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAXH-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAZA-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAZD-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPBAI-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPBAN-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPBCK-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPBLU-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPBPC-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPBVD-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPBYM-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPBZW-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPCED-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPCJR-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPCNP-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPCPB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPCRD-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPCRJ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPCRU-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPCSZ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPCUI-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPCVI-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPCVR-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPDBX-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPDCS-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPDDA-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPDFS-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPDHA-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPDKD-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPDKR-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPDLN-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPDMU-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPDRP-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPDSW-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPDUX-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPDVG-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPDYE-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPEJA-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPEJL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPEJM-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPEMC-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPEMZ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPERM-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPERN-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPERU-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPERW-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPESB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPESY-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPESZ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPETC-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPEZL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPEZR-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPFAT-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPFBR-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPFBX-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPFFW-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPFHH-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPFHR-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPFHX-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPFIX-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPFKA-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPFNV-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPFPZ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPFTJ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPFUF-09	NA	NA
